Scan Name,Dice Coefficient,Jaccard Index
232_2,0.008310562822357677,0.004172619820755942
232_3,0.008996665848307977,0.00451865935831855
232_4,0.010116056374916109,0.0050837418972722185
232_5,0.00988575505677862,0.004967430931112532
232_6,0.007408142342163575,0.0037178423236514523
232_7,0.0056527634824944046,0.002834392817353693
233,0.002592962954349899,0.0012981645234339072
234,0.0034322552965683093,0.0017190778052352705
234_0,0.0015122916335023765,0.0007567180059058142
234_1,0.0023608596707281777,0.0011818248967323678
234_2,0.002869861930264615,0.0014369929508141074
234_3,0.0032824366999060542,0.0016439163756745727
234_4,0.0034100884597204405,0.0017079563710154732
234_5,0.0030263336194046703,0.0015154599534052612
234_6,0.002041938270635357,0.0010220125786163522
234_7,0.0008966247681384389,0.00044851345820695534
235,0.002084156814833447,0.0010431654676258994
236,0.0008482538319061552,0.00042430687591977915
237,0.001488392354745612,0.0007447504177868198
238,0.006147195589882906,0.0030830739241563816
238_0,0.0045261267112513826,0.002268196427844908
238_1,0.0051747755060626045,0.0025940996948118004
238_2,0.0059494398451128885,0.0029835952828852885
238_3,0.006340988672505995,0.0031805783418719113
238_4,0.005859645649806988,0.002938431909782199
238_5,0.005325431940579391,0.002669824955837482
238_6,0.004536098954898787,0.0022732052193592967
238_7,0.0037161352193718533,0.0018615264516903861
239,0.002841029196648262,0.0014225353305277776
24,0.0008563226779545565,0.00042834473963454403
240,0.00044901518880225197,0.0002245580093796153
241,0.0005497053922663323,0.0002749282609069196
242,0.0004920424853235604,0.0002460817840080783
243,0.001265551864362618,0.0006331765910889706
244,0.0007005638852448883,0.0003504046830555288
245,0.0006012052067167205,0.00030069299245470373
246,0.0004423604352826683,0.00022122914915269235
247,0.0004766678116040573,0.00023839072239400377
248,0.0074683777316117495,0.0037481852976111916
248_0,0.00421192935688104,0.002110409125515915
248_1,0.0054725376901109115,0.0027437765553616857
248_2,0.0058372182089512815,0.0029271523178807947
248_3,0.006676830871142421,0.0033495977845180006
248_4,0.007516001381032056,0.0037721765325300243
248_5,0.007140851285754403,0.0035832192608100492
248_6,0.006116702369885345,0.0030677333909941078
248_7,0.004633691599034876,0.0023222260391618003
249,0.0011843761052120773,0.0005925389470912098
25,0.01030576611872924,0.0051795727922606056
250,0.0010948317501207536,0.0005477157033314002
251,0.000835421888053467,0.0004178854993731718
252,0.0005172152417981256,0.0002586745161002587
253,0.0010070780485487625,0.0005037927035607688
254,0.0013076393668272539,0.0006542474432698599
255,0.0003487710409897755,0.00017441593610868867
256,0.0018465515649524512,0.000924129008409574
257,0.00729521140544027,0.003660959439248164
257_0,0.0018845953482670916,0.0009431864365189519
257_1,0.003625755048254534,0.0018161700179327711
257_2,0.005417613998754399,0.0027161645649622294
257_3,0.006551358772702174,0.0032864447255930946
257_4,0.00691344865617066,0.003468714718640442
257_5,0.0039809093936142665,0.0019944245084373797
257_6,0.00023715297849318927,0.00011859055129782534
257_7,0.0,0.0
258,0.001469155714536657,0.0007351178585697164
259,0.003157292782525351,0.0015811424560950621
259_0,0.001884813321532763,0.0009432956288500816
259_1,0.0031549332422630954,0.0015799589536436786
259_2,0.0019007307431218303,0.0009512694250815374
259_3,0.0007150632036420552,0.00035765947638652655
25_0,0.007169882083016204,0.0035978390824956824
25_1,0.009654807565136887,0.0048508206525350525
25_2,0.011069703852345146,0.005565657013614794
25_3,0.01096955676474102,0.005515027083697361
25_4,0.009272759694963969,0.0046579759935083415
25_5,0.007907075873827793,0.0039692304400389435
25_6,0.006486103578425404,0.003253603393519444
25_7,0.004291180959543454,0.002150203936868239
26,0.001991652960066239,0.0009968191389274673
260,0.0011078695668229994,0.0005542417972214011
261,0.0010921045300050147,0.0005463506009856611
262,0.0004528210197308476,0.0002264617831932216
263,0.0006682514816559491,0.0003342374181529273
264,0.0016943862308824184,0.0008479114601927883
265,0.007490706841824362,0.0037594338292653126
265_0,0.0029417456938262048,0.0014730395007171377
265_1,0.004324719133518495,0.0021670454983241513
265_2,0.00609045955285717,0.0030545315267869965
265_3,0.006650902958992379,0.0033365470046692754
265_4,0.007084422703887999,0.003554803216250529
265_5,0.006332493372427425,0.003176303647110785
265_6,0.00513056633559166,0.002571880770245318
265_7,0.004119698014796897,0.0020641007432656345
266,0.0018780812270130683,0.0009399232396020992
267,0.0008218856404837384,0.0004111117636694661
268,0.000885705483672212,0.0004430489472771753
269,0.0010579567968915305,0.0005292583646878819
27,0.0037690924288862433,0.0018881044345076463
270,0.0011398460273563046,0.000570248011143207
271,0.006098239110287303,0.0030584451199672773
271_0,0.00017242535419041506,8.622011036174127e-05
271_1,0.0020443255636224686,0.0010232086676293115
271_2,0.004517019145357298,0.0022636219845997936
271_3,0.005537885874649205,0.002776631270871637
271_4,0.005498014605836781,0.0027565851756974997
271_5,0.0040971829549773355,0.0020527968195582307
271_6,0.0016606280193236715,0.0008310040039283826
271_7,0.0014659685863874345,0.0007335219532641727
272,0.0006916167405832058,0.00034592799508782247
273,0.003033216851552178,0.0015189120205444594
274,0.005421660618503043,0.0027181988851760304
274_0,0.0006888444634126253,0.00034454089925174707
274_1,0.001959547225830395,0.0009807345107100667
274_2,0.0038765381339755075,0.001942033249963219
274_3,0.005116948438022416,0.0025650367995336295
274_4,0.004772856720571589,0.0023921370239213704
274_5,0.0033674656569087245,0.0016865725660513934
274_6,0.0007957406174947192,0.00039802867253819265
274_7,0.0,0.0
275,0.0005496828752642706,0.00027491699621460446
276,0.00155552494916188,0.0007783678598937853
277,0.001360931120635372,0.0006809289089892779
278,0.007072036746583016,0.0035485661684620303
278_0,0.004792560801144492,0.002402036353206898
278_1,0.005750071164247082,0.002883325244797168
278_2,0.0063601748695529545,0.0031902326535520518
278_3,0.006869168435677361,0.0034464212418439414
278_4,0.007032358636309619,0.0035285864608909155
278_5,0.00585783955641823,0.0029375235490308265
278_6,0.004865266859887265,0.002438565566060741
278_7,0.0036455978015097227,0.0018261275640712887
279,0.00040113161339357345,0.00020060604140931024
27_0,0.003393250183418929,0.0016995085205089339
27_1,0.0036300601611094115,0.001818330404936052
27_2,0.0038738550464607747,0.0019406864923113066
27_3,0.0039043187065797456,0.001955977733517185
27_4,0.0038527072599768434,0.0019300716304799343
27_5,0.003763313728548357,0.0018852041716443113
27_6,0.003643372232873886,0.001825010713115374
27_7,0.003207802655181201,0.001606477959722945
28,0.0011405815032477576,0.0005706161687476426
280,0.004167534903104814,0.0020881186051367718
280_0,0.0,0.0
280_1,4.523488212543633e-05,2.2617952622928573e-05
280_2,0.0026489273340866066,0.0013262201975094035
280_3,0.003884684630842902,0.0019461223512152036
280_4,0.0038912835249042144,0.0019494346639474553
280_5,0.002782344757809536,0.001393110435663627
280_6,0.0006060740445094865,0.00030312888152836105
280_7,0.0,0.0
281,0.0052220104740325025,0.002617840432094122
282,0.0014822247052653182,0.0007416620075079016
282_0,0.0029301756381750177,0.0014672374508043914
282_1,0.001899020174229381,0.0009504125133830678
282_2,0.0011248530021644898,0.0005627430026602396
282_3,9.089669590510385e-05,4.545041359876375e-05
283,0.003965359000305933,0.001986618327585699
283_0,0.001282353723967312,0.0006415882335139061
283_1,0.001702415377278188,0.0008519328604401049
283_2,0.002646234528549262,0.0013248702229395257
283_3,0.003173527786196937,0.0015892857142857143
283_4,0.0034955837566419015,0.0017508520032323421
283_5,0.0027836984753718394,0.0013937891820965155
283_6,0.0009230697326603103,0.00046174797912197743
283_7,2.3475693853476456e-05,1.173798470540593e-05
284,0.0004100997673744423,0.00020509193776520508
285,0.0011613239092565526,0.0005809993188283848
286,0.0027791830226497013,0.0013915251628789822
286_0,0.0026369194576218607,0.0013202003598193138
286_1,0.0027883250133312774,0.0013961089093622934
286_2,0.0024451590308510298,0.0012240760457243407
286_3,0.0014683069144487784,0.0007346928345088419
287,0.0006883116883116883,0.0003442743281778794
288,0.0013253810470510272,0.000663129973474801
289,0.0022274869312182938,0.001114985273171392
29,0.004266546903946556,0.0021378340365682136
290,0.0005084079897085898,0.00025426863095605003
291,0.0009317107102060613,0.0004660724774625227
292,0.0007123754097667876,0.0003563146197700261
293,0.0020579912535371725,0.0010300555494242726
294,0.0004207110015926916,0.00021039975954313195
295,0.00037967397028744996,0.00018987303006731305
296,0.0015239326698838578,0.000762547370366947
297,0.0006323162229644281,0.00031625809904554925
298,0.000994687943112315,0.0004975914456619554
299,0.0011609778750787806,0.0005808261006654608
29_0,0.002219140083217753,0.0011108025548458762
29_1,0.002795867571345767,0.0013998907402349085
29_2,0.0035904640842086485,0.001798460696372918
29_3,0.0023245317084179644,0.001163618288012472
3,0.003074530553147372,0.0015396320995390055
30,0.001493273775515504,0.0007471947709360726
300,0.014072009697939187,0.007085861001334105
300_0,0.010678328078917929,0.005367823730893104
300_1,0.011523947015171086,0.00579536625441021
300_2,0.012453205944263081,0.006265616478317669
300_3,0.013045987104543516,0.006565822369251749
300_4,0.013510313454228205,0.006801099218250035
300_5,0.012033634381812519,0.0060532384198917185
300_6,0.010976048870733434,0.00551830905027654
300_7,0.011127081681205393,0.005594666998940876
301,0.0036423671982707267,0.0018245063601950687
302,0.0019300310713793358,0.0009659476902173913
303,0.0007377035118118342,0.00036898785772514697
304,0.0007752047245204301,0.00038775265610569435
305,0.00103020798754593,0.0005153694626414402
306,0.012779224590103803,0.006430701987537285
306_0,0.0003493423251010055,0.0001747016778956803
306_1,0.005388725822232257,0.002701642115431055
306_2,0.010116511219047051,0.005083971637577963
306_3,0.012626542321068605,0.00635338178251371
306_4,0.010780373593190421,0.005419398366113727
306_5,0.008390524846332069,0.00421293679860841
306_6,0.003680918616502541,0.0018438528443817583
306_7,0.00043982465657024734,0.00021996070035486994
307,0.0005866885697066023,0.00029343036097269495
308,0.0005846718529225472,0.00029242141174559336
309,0.00018394610379158906,9.198151171614506e-05
31,0.0005997977824619129,0.0002999888575567193
310,0.001096014916495693,0.0005483079350856898
311,0.0008846947803007962,0.0004425431479569258
312,0.0003137673258395237,0.00015690827926535542
313,0.000990794617283061,0.000495642848774861
314,0.000588007996908758,0.0002940904622261808
315,0.001464276697803585,0.0007326747681968621
316,0.0007632029676171206,0.0003817471590909091
317,0.0009369501131195868,0.0004686946283022966
318,0.0008742063126897948,0.00043729429906326956
319,0.001423003644470445,0.000712008417521736
32,0.0007010479768474412,0.00035064689857313683
320,0.0005549809540627129,0.0002775674993691648
321,0.0009301992773067153,0.0004653160569833202
322,0.002824905152167129,0.0014144504202233516
322_0,0.0028131955419124764,0.0014085790751435508
322_1,0.002955185194357082,0.0014797791078337357
322_2,0.002404848960761699,0.0012038720455997249
322_3,0.0015146333121610397,0.0007578906192699802
323,0.006111411573823689,0.0030650717443784416
323_0,0.00012901561088891756,6.451196696987291e-05
323_1,0.0013135742169432573,0.000657218761281484
323_2,0.0024567096590857006,0.0012298655408196045
323_3,0.004459532022170245,0.002234748978400467
323_4,0.005486499613246748,0.0027507959270182273
323_5,0.0017793754212536508,0.0008904799597035331
323_6,0.0,0.0
323_7,0.0002872634564975403,0.00014365236128568862
324,0.011398805456635503,0.0057320721157733045
324_0,0.006943924066441863,0.003484058552235813
324_1,0.008380629957847921,0.004207947604802893
324_2,0.0101550368489808,0.005103431190387712
324_3,0.011430060081085042,0.005747879343660957
324_4,0.011149680866379793,0.005606093509961474
324_5,0.009506870947417114,0.004776138540072283
324_6,0.006420878210439105,0.003220779220779221
324_7,0.0022308268400337812,0.001116658956402444
325,0.0006856244617429912,0.0003429297913983171
326,0.0029166486626625763,0.001460454147148869
326_0,0.0022423820997536613,0.0011224495302440789
326_1,0.002748081731183723,0.0013759314516346606
326_2,0.003022106548076768,0.0015133400114173694
326_3,0.003074798519781204,0.0015397664957615901
326_4,0.0025778360258000227,0.0012905814665994263
326_5,0.002124016558659702,0.001063137339986982
326_6,0.0013719288121383036,0.0006864352762357197
326_7,0.0006342506274160301,0.0003172259140755326
327,0.0010738773954177651,0.0005372271557582693
328,0.00047162613918519646,0.0002358686905125288
329,0.0007797688214788086,0.0003900364798825302
33,0.0009603296549797458,0.0004803954965105818
330,0.00458464999196615,0.002297591823149848
330_0,0.003575098475766398,0.0017907502922032662
330_1,0.003920434461261608,0.001964067229055316
330_2,0.004591437184204598,0.0023010010429771084
330_3,0.004344865600985701,0.00217716253980633
331,0.004702224812979695,0.0023566531629791213
332,0.0022813688212927757,0.0011419870574800152
333,0.0008269216941108794,0.00041363186763780234
334,0.0014151995508279688,0.0007081008274004233
335,0.0023835471515336916,0.0011931955947473872
335_0,0.001309424679476993,0.0006551412688114592
335_1,0.0018493364708283115,0.0009255240380932928
335_2,0.002146224305990265,0.0010742649597790083
335_3,0.002034145498973332,0.001018108239633225
335_4,0.0016726251276813074,0.0008370125679673374
335_5,0.0004198126109164,0.00020995037536582263
335_6,0.0001016002032004064,5.080268238162975e-05
335_7,7.602780083250442e-05,3.8015345527811395e-05
336,0.006159572237366324,0.003089300503490252
336_0,0.00013280829786245044,6.640855873504977e-05
336_1,0.0007370942690920578,0.00036868301161351486
336_2,0.003106060107527589,0.0015554457076948427
336_3,0.005381224919413196,0.0026978713860726514
336_4,0.0051218234215352374,0.0025674868178266323
336_5,0.002568867155664222,0.001286085469192704
336_6,0.00043011313278765444,0.0002151028256689372
336_7,7.796409753308602e-05,3.898356842590848e-05
337,0.004745728564473073,0.0023785081592927306
337_0,0.0034150340655302066,0.0017104376341589122
337_1,0.004098683691968156,0.0020535502724903245
337_2,0.004559646009748209,0.0022850324744763
337_3,0.0048003491162993675,0.002405949256342957
337_4,0.004136239478231786,0.0020724057222976334
337_5,0.0033364205452090564,0.0016709978483806969
337_6,0.002568340182240486,0.0012858213043818554
337_7,0.0014378545872019797,0.0007194445219040183
338,0.00046632527051183517,0.0002332170127491967
339,0.00047134045125724945,0.00023572577917618966
34,0.019669401418833367,0.009932382720807204
340,0.000782513433147269,0.0003914098583096313
341,0.002465177216935595,0.001234109758097227
342,0.001021075242038415,0.0005107984028206038
343,0.002142002142002142,0.0010721493440968718
344,0.00045956202346551545,0.0002298338231811787
345,0.0006611098868335429,0.0003306642461179369
346,0.001076378973266261,0.0005384792905260613
347,0.0030323017225872217,0.0015184530652162724
348,0.0012147483233276432,0.0006077432892346272
349,0.0007756125261422972,0.00038795671511507074
34_0,0.015428398868950118,0.007774170939540374
34_1,0.01724372893366888,0.008696847507331379
34_2,0.018482263134261337,0.009327326619591918
34_3,0.019252855927968368,0.009719996813115798
34_4,0.019906800767114728,0.010053466561486545
34_5,0.018340989858715438,0.00925537126460914
34_6,0.015636105188343994,0.007879656160458453
34_7,0.011842116669989857,0.00595632608923152
35,0.006390892105676719,0.0032056896612129068
350,0.0006829229100550355,0.00034157809077940086
351,0.0015514841771429875,0.0007763443315446969
352,0.0017233250418637923,0.0008624056235355377
353,0.003918003791161942,0.0019628471168035245
353_0,0.002851858649461394,0.0014279655026155805
353_1,0.003404579936994081,0.0017051927009261814
353_2,0.0034342012667135818,0.0017200541394089782
353_3,0.0029325306470600675,0.0014684184145316945
354,0.0013993918027934012,0.0007001858185441521
355,0.0005688461903106532,0.00028450401466776254
356,0.0009346125252239176,0.0004675247398508171
357,0.0005164778409028472,0.0002583056250171746
358,0.0004637918760920681,0.00023194972624538123
359,0.0005298586142575221,0.00026499951326620013
35_0,0.00023974402714640062,0.00011988638459552178
35_1,0.0009343140577625927,0.00046737536656891494
35_2,0.004467838796035019,0.002238920966996311
35_3,0.006001606312277698,0.0030098350787425973
35_4,0.004146002256684773,0.002077307388903497
35_5,0.001154068090017311,0.0005773672055427252
35_6,0.00017469995283101274,8.735760710042631e-05
35_7,0.0,0.0
36,0.0009919613696553402,0.0004962268037376177
360,0.0011499749510406705,0.0005753182763236593
361,0.0012701225815979914,0.0006354648499268476
362,0.0008096052792374435,0.0004049665711556829
363,0.0009661158248213855,0.00048329137013103433
364,0.000812155257013299,0.0004062425945360371
365,0.001582014987510408,0.0007916336819299196
366,0.0011429108216432866,0.0005717821588301181
367,0.0007762888303490755,0.0003882951297605938
368,0.0012296453015795518,0.0006152008902318765
369,0.0005818823010800088,0.00029102582192747285
37,0.0008413542437908057,0.0004208541656145313
370,0.014439752281753308,0.007272381836988875
370_0,0.002407600208224883,0.0012052509853741164
370_1,0.0062867265814033875,0.003153275180148453
370_2,0.011421971252566734,0.00574378831881252
370_3,0.01391806165531581,0.007007798312146138
370_4,0.012025805374031777,0.006049276397319834
370_5,0.01009985556790906,0.005075558990318841
370_6,0.00847510961001909,0.004255588092780247
370_7,0.0073031329381879765,0.003664949274977426
371,0.011145002346316284,0.0056037279537544974
371_0,0.0019697454017675873,0.000985843631363664
371_1,0.005028014449106369,0.002520343386034029
371_2,0.009646384307187152,0.004846568082742115
371_3,0.011107635865660161,0.0055848350901054064
371_4,0.009514476913155273,0.004779977951510153
371_5,0.0072903600562351095,0.0036585159774912552
371_6,0.004714606892386161,0.002362873455933671
371_7,0.0025816466856212403,0.0012924917212948572
372,0.0011642979671357494,0.0005824880784106619
373,0.0007999138554309536,0.00040011695726443114
374,0.0019320447180532015,0.0009669564605877337
375,0.0011176050273904838,0.0005591149485339273
376,0.0018885391594149232,0.0009451620674956912
377,0.0019870467049704285,0.0009945114228080874
378,0.0014443871274949407,0.000722715504233048
379,0.0011116765177907387,0.0005561473868905878
38,0.001301858199163963,0.0006513530842586279
380,0.0009816655088047844,0.0004910737895031089
381,0.0007198527070614782,0.00036005594715486563
382,0.000840736485161001,0.000420545026354155
383,0.00038553319906142606,0.00019280376565699545
384,0.0014131113178440632,0.0007070552327979354
385,0.0012758866936443704,0.0006383505783265687
386,0.0006267768003044345,0.0003134866432298081
387,0.0005555781400327927,0.00027786625822585784
388,0.0011005320921216037,0.0005505690054905367
389,0.0030968170763025515,0.001550809825325859
389_0,0.0015705788593865413,0.0007859065938341348
389_1,0.0030683275325151128,0.001536521041165004
389_2,0.002159551892982206,0.0010809431228747082
389_3,7.490973377080618e-05,3.745626980500266e-05
39,0.00029865942643814695,0.00014935201591277842
