Scan Name,Dice Coefficient,Jaccard Index
257_7,0.0,0.0
258,0.0035653833687470738,0.0017858753495084334
259,0.007139344710146247,0.003582460565516989
259_0,0.004192566397491751,0.002100686833260266
259_1,0.0070762889606244645,0.003550707396086901
259_2,0.00434179801517805,0.002175622063367278
259_3,0.0016454284512861766,0.0008233916416599575
25_0,0.0125890920359467,0.006334418305494377
25_1,0.016921977321459617,0.008533187866508212
25_2,0.019290627521807633,0.00973925190128822
25_3,0.01946162591286587,0.00982643212951432
25_4,0.01699150424787606,0.008568548387096774
25_5,0.014274171828709938,0.007188390071883901
25_6,0.011276169950738915,0.005670053217223028
25_7,0.007467138815650199,0.0037475611876291847
26,0.0038811701315056048,0.0019443582583514325
260,0.0024336328053702165,0.001218298848707588
261,0.0029262466407882952,0.001465267186986035
262,0.0009555439025811339,0.00047800032643924734
263,0.001837736872232097,0.0009197135318507351
264,0.004150208420554453,0.0020794192218594387
265,0.0151028633434462,0.007608889682256337
265_0,0.0062605345533349385,0.003140096618357488
265_1,0.009046412026920725,0.004543758368637092
265_2,0.012599729694380259,0.00633980476033783
265_3,0.013722051731696624,0.006908424746727879
265_4,0.01468061846009683,0.007394587791063562
265_5,0.013534852244529664,0.006813536225300931
265_6,0.01128535170413343,0.0056746963239818595
265_7,0.009358166712316261,0.004701080101818515
266,0.0034476984150437857,0.001726825995145152
267,0.0018349935656069777,0.0009183393562083318
268,0.0016088515058285586,0.0008050733746698493
269,0.0015633438503737814,0.0007822834141692862
27,0.006832107289388545,0.003427763067213174
270,0.001661536785334895,0.0008314591426429496
271,0.01428974743197168,0.00719629030141301
271_0,0.0003896947391210219,0.00019488534245685454
271_1,0.004648233019831013,0.002329530610467648
271_2,0.010339159024052604,0.005196442936968669
271_3,0.012832462662302473,0.006457665204965421
271_4,0.013018892736597554,0.00655209689161464
271_5,0.009785905639072775,0.00491701152494104
271_6,0.0039025255548903524,0.0019550776476861213
271_7,0.0034211578619984893,0.001713510025146316
272,0.0015809362227192103,0.0007910934455013796
273,0.00601086579586175,0.0030144927536231883
274,0.0115377515229832,0.005802348790790512
274_0,0.0013940872516782082,0.0006975298345641196
274_1,0.00400631297802598,0.00200717717900371
274_2,0.008019684680579604,0.004025985909049319
274_3,0.010738255033557046,0.005398110661268556
274_4,0.010216522369862802,0.00513448949834021
274_5,0.007227159230136944,0.003626684929801077
274_6,0.0017130487595969663,0.0008572586427257708
274_7,0.0,0.0
275,0.001174592657290004,0.0005876414483101542
276,0.003333564830891034,0.0016695652173913044
277,0.0032317970238525916,0.0016185138660740168
278,0.017720541792406484,0.008939477084845373
278_0,0.011907300774863155,0.005989308637119411
278_1,0.014245416078984486,0.007173804957738476
278_2,0.015905764517096053,0.008016637633758754
278_3,0.01713883512229456,0.008643487212253519
278_4,0.017656557146868857,0.00890691126733129
278_5,0.014748900839040796,0.007429236959130374
278_6,0.012270583904499798,0.006173166128719333
278_7,0.009178490103345595,0.004610403322305906
279,0.0016697588126159556,0.0008355770123479714
27_0,0.0061097955568409825,0.0030642587757470263
27_1,0.006463902355352129,0.0032424305549265927
27_2,0.006949785986408101,0.003487009979749916
27_3,0.007009430212812082,0.0035170413343002175
27_4,0.006957873240200242,0.003491081872670723
27_5,0.0067571840248606555,0.0033900455933939433
27_6,0.006614318372805393,0.0033181327797068075
27_7,0.005891203074301666,0.0029543037387850086
28,0.0016916835118202802,0.0008465578098545069
280,0.009992327320093499,0.005021250650072629
280_0,0.0,0.0
280_1,0.00010696712543678243,5.348642336286973e-05
280_2,0.0062869625446214505,0.0031533939070016036
280_3,0.009236562577711464,0.004639708769049573
280_4,0.009241487168550508,0.004642193972289673
280_5,0.006672851841278904,0.003347594923112726
280_6,0.0014664592163385016,0.0007337676283198511
280_7,0.0,0.0
281,0.012768299394606494,0.00642516893763155
282,0.002901202883349327,0.0014527087430716967
282_0,0.005665344752890992,0.002840719203261814
282_1,0.0036955819985084095,0.0018512116514815269
282_2,0.002216103686790679,0.0011092809842347643
282_3,0.00017917333900715574,8.959469599399716e-05
283,0.008226735670344694,0.004130357514921989
283_0,0.0025904836384075857,0.0012969216463563844
283_1,0.003442424834287528,0.001724180097336692
283_2,0.005370307083923253,0.002692383003720384
283_3,0.006498959436270035,0.0032600732600732603
283_4,0.007319013524264121,0.0036729479399552857
283_5,0.005851031274863823,0.0029340993910823023
283_6,0.001940984251001204,0.0009714348954170407
283_7,4.929082820914098e-05,2.4646021515976783e-05
284,0.0008978050215163617,0.0004491041147228718
285,0.002545981300206312,0.0012746132208157524
286,0.009084658179317816,0.00456305599162742
286_0,0.0086450470206216,0.00434128883335804
286_1,0.009304675494179316,0.004674083160610803
286_2,0.008003465418016048,0.004017810914362639
286_3,0.005056470832038131,0.002534643591714624
287,0.0025844203340241374,0.0012938821346613935
288,0.0029144322685940778,0.0014593427120424961
289,0.005054489145995851,0.0025336477204493195
29,0.01314718995086075,0.006617093065155436
290,0.0011303305360506936,0.0005654848604280549
291,0.002213858755811379,0.0011081560283687944
292,0.0017219992703392923,0.0008617415943680075
293,0.005685664004331934,0.0028509367363562313
294,0.0010189525168127166,0.0005097359567743908
295,0.0009071887391539733,0.00045380021079751727
296,0.0024739485718569608,0.0012385062863576656
297,0.0010026773618918602,0.0005015901474888476
298,0.002923158254812327,0.0014637184677670507
299,0.0017830609212481426,0.000892325996430696
29_0,0.006711409395973154,0.003367003367003367
29_1,0.00828755902476631,0.004161021869556802
29_2,0.011176122542896587,0.005619463175988364
29_3,0.007157531976936841,0.0035916195543731293
3,0.007234759731985037,0.003630512809934403
30,0.001720019111323459,0.0008607498087222647
300,0.02273048428447423,0.011495895781435048
300_0,0.016845144988569365,0.008494114791894188
300_1,0.01830359836675584,0.0092363282042954
300_2,0.01988527724665392,0.010042487446890692
300_3,0.020967319207274047,0.010594731158696849
300_4,0.021864977711438773,0.011053329254614051
300_5,0.019477377207839344,0.009834463380367723
300_6,0.017860750798076534,0.009010845633205578
300_7,0.01818034579098676,0.00917356216160997
301,0.01473930711481507,0.007424368581737441
302,0.004866784197849676,0.0024393279402613564
303,0.0009948061863063772,0.0004976506261139273
304,0.0018932874354561102,0.0009475407011801188
305,0.0021896044708668034,0.0010960021410274382
306,0.026207473149398676,0.01327772437725029
306_0,0.0007446257446257446,0.0003724515408158308
306_1,0.010242370561236815,0.005147546821632647
306_2,0.02047496790757381,0.010343374079958497
306_3,0.02574403805360931,0.013039868461751347
306_4,0.021927200401028444,0.011085133168745811
306_5,0.01722093155492015,0.008685249823836914
306_6,0.00726356601828979,0.003645020934241852
306_7,0.0009870369151806278,0.0004937621383192337
307,0.0012467578729420147,0.0006237677801664124
308,0.0012316113581936367,0.0006161851293988771
309,0.0003412896482583563,0.00017067394875514688
31,0.0008548469823901521,0.0004276062601556487
310,0.0021988630269226643,0.001100641593514268
311,0.001851324409000285,0.0009265198489059939
312,0.0012706480304955528,0.0006357279084551812
313,0.0013708190020437665,0.0006858796094227388
314,0.0007988314237458347,0.0003995753085292204
315,0.0019793645557236624,0.0009906627191983604
316,0.00130677086669656,0.0006538126249935901
317,0.0026187206591511514,0.0013110770017907393
318,0.002139318420657559,0.0010708046063384118
319,0.0035910940866650705,0.001798776831754407
32,0.0010312004230565838,0.0005158661922461343
320,0.0015081233005049927,0.0007546306883146581
